ID_REF,GSM494556,GSM494557,GSM494558,GSM494559,GSM494560
1569975_at,3.82193,3.82016,3.97571,3.97412,3.7374
1569978_x_at,4.43247,4.60765,4.40185,4.05782,4.3142
1569979_at,4.13465,4.07187,4.03326,4.23688,4.3348
1569980_x_at,4.6292,4.32043,4.29906,4.29181,4.23652
1569981_at,3.43932,3.5139,3.28874,3.48042,3.50823
1569983_at,3.72116,3.71159,3.84413,3.57539,3.68916
1569986_x_at,7.38494,7.73517,7.69192,6.94699,7.00444
1569987_at,5.1257,4.86505,4.60269,5.44613,4.83037
1569988_at,3.37351,3.68737,3.47966,3.49218,3.4247
1569990_at,4.23804,4.57026,4.3338,4.63182,4.5464
1569991_at,5.95125,6.01984,5.94907,5.82689,5.52604
1569995_at,3.67173,3.53567,3.39119,3.52291,3.5297
1569996_at,4.89137,4.77165,4.77741,4.93744,4.56355
1569998_at,3.66271,3.64688,4.01243,3.6407,3.71018
1569999_at,4.12967,4.52648,4.26065,4.19958,3.89965
1570001_at,3.85401,3.98083,3.97379,3.46967,3.61865
1570005_at,4.13996,4.27915,4.27157,3.90343,4.17631
1570006_at,4.13552,4.36905,4.37786,4.00419,4.25603
1570007_at,6.09035,5.94669,6.29702,5.89875,5.64428
1570008_at,3.8671,3.95468,3.7854,3.62977,3.57479
1570009_at,3.7411,3.4034,3.48458,3.46188,3.6745
1570013_at,4.89145,4.98293,4.77733,4.4566,4.32156
1570014_at,4.5285,4.68646,4.72663,4.80432,4.839
1570015_at,3.88256,3.73828,4.10645,3.86337,3.97838
1570020_at,4.05721,3.93247,3.97272,3.81652,4.10665
1570021_at,4.18086,4.03423,4.34647,3.93977,3.78198
1570022_at,3.65099,3.56165,3.50189,3.60193,3.44075
1570023_at,3.58388,3.97,3.3149,3.83214,3.59784
1570024_at,3.89558,3.67886,3.88705,3.77441,3.84912
1570025_at,6.32412,6.57603,6.34313,6.34862,6.25101
1570026_at,5.80336,5.85955,5.75203,5.70985,5.73682
1570030_at,3.67136,3.57349,3.68458,4.00298,3.66685
1570031_at,3.77516,3.66032,3.45769,3.56467,3.49116
1570032_at,4.07135,4.4151,4.43555,4.03155,4.0356
1570033_at,4.38376,4.51834,4.56863,4.48729,4.21725
1570035_at,4.95676,4.64629,5.39948,4.99103,4.46951
1570038_at,3.98195,4.01149,4.06247,4.22246,4.09716
1570039_at,3.6413,3.94354,3.71311,3.71726,3.81995
1570040_at,5.26786,5.56174,5.10072,4.63601,5.19083
1570042_a_at,5.43931,5.11592,4.90792,5.81014,5.27736
1570043_at,3.60088,3.54019,3.86938,3.7053,3.62721
1570044_at,4.56306,4.43923,4.48748,4.80884,4.60565
1570046_at,3.46787,3.33862,3.37061,3.55408,3.55929
1570048_at,4.58086,4.61732,4.44896,4.25927,4.37761
1570049_at,4.36788,4.54856,4.06295,4.32299,4.14205
1570050_at,4.32621,4.16709,3.96971,4.11548,4.13282
1570051_at,3.81587,3.89735,4.05902,4.43545,4.11149
1570052_at,4.20021,4.10909,4.31441,4.09343,4.34242
1570054_at,3.66999,3.76467,3.78006,3.63251,3.7956
1570055_at,7.53664,7.51433,7.62936,7.36339,7.17145
1570057_x_at,5.38718,5.32791,5.43982,5.21905,5.25013
1570058_at,4.61951,4.23301,4.26666,4.54278,4.38626
1570061_at,4.52562,4.50999,4.77622,4.46484,4.26844
1570064_at,6.22732,4.93802,5.27063,5.13487,4.57321
1570065_at,5.3062,4.86018,4.986,5.13899,5.36845
1570068_at,4.16825,4.03423,4.27606,4.00754,3.91684
1570070_at,6.96753,7.04366,7.38114,6.3699,6.61849
1570071_at,6.07346,6.18039,5.87155,5.48868,5.86643
1570076_at,3.89394,3.8174,4.01113,3.81995,3.69559
1570078_a_at,7.33373,6.78101,6.82049,5.93532,6.09499
1570080_at,3.42524,3.74632,3.3636,3.61662,3.38108
1570082_x_at,3.87452,3.77791,3.80859,3.80635,3.60584
1570084_at,4.71996,4.69624,4.64259,4.75729,4.55189
1570085_at,5.66745,5.53821,5.52612,5.90705,5.81817
1570087_at,4.29241,4.27279,4.54303,4.02838,3.99023
1570089_at,4.31703,4.18951,4.11085,4.3695,4.10303
1570090_at,5.0259,4.71986,4.43954,4.84477,4.75172
1570093_at,4.35993,4.57128,4.66391,4.49708,4.46806
1570098_at,4.09571,3.91837,3.94781,3.82938,3.71117
1570099_at,3.57882,3.52868,3.5283,3.70298,3.66458
1570100_at,4.3339,4.45968,4.30995,4.19513,4.25743
1570101_at,3.68097,3.6236,3.74952,3.47619,3.61102
1570102_at,4.21655,3.80521,3.92213,3.98315,4.02235
1570103_at,3.21732,3.50606,3.43535,3.71545,3.94743
1570105_at,5.4725,5.55927,5.6382,5.80027,5.6973
1570106_at,4.26548,4.64363,4.35696,4.54348,4.43324
1570107_at,4.58402,4.63628,4.9356,5.15015,4.93414
1570108_at,5.19943,5.42503,5.33969,5.53918,5.80037
1570110_at,4.76536,4.85885,4.80995,4.86552,4.74243
1570111_at,3.86242,3.75464,3.95493,3.55193,3.44692
1570114_at,3.71514,3.64161,3.67632,3.46095,3.46848
1570115_at,3.13845,3.27006,3.39765,3.56334,3.55481
1570116_at,4.49392,4.20628,4.51761,4.29202,4.19139
1570117_at,3.69008,3.9674,3.80948,3.56467,3.69884
1570119_at,3.30725,3.57882,3.56458,3.39812,3.36703
1570120_at,4.14324,4.23229,4.33637,4.59757,4.24859
1570121_at,4.03688,4.15959,4.38773,3.85105,3.93554
1570122_at,3.88034,3.96158,4.06752,3.92809,3.85374
1570123_at,5.4334,5.63278,5.38322,5.02009,5.21749
1570124_at,6.75194,7.16501,7.45094,7.10289,7.3693
1570125_at,4.2796,6.03958,3.91298,4.39265,4.32695
1570126_at,4.46309,4.72289,4.58863,4.62175,4.57714
1570127_at,3.97134,3.91435,4.00701,4.08692,3.99873
1570128_at,3.81995,4.08702,3.94918,3.7837,3.91818
1570130_at,3.83214,4.11761,3.912,3.91074,4.17032
1570131_at,4.69704,4.64984,4.63173,4.78709,4.55862
1570133_at,5.76586,6.09402,6.02298,5.84063,5.78144
1570134_at,4.48793,4.46113,4.4501,4.5979,4.41693
1570135_at,3.57562,3.46221,3.92945,3.85733,3.77182
1570136_at,3.53846,3.72185,3.60549,3.5586,3.56188
1570138_at,4.00103,4.05023,4.06515,4.07752,4.02465
1570140_at,5.96103,5.66454,5.85587,6.00777,5.56867
1570141_at,3.61682,3.51193,3.51927,3.44648,3.32047
1570143_at,5.99768,5.92205,8.29352,5.72624,6.6968
1570145_at,4.10293,3.89897,3.94625,4.09491,4.19156
1570146_at,3.32833,3.46128,3.56032,3.51216,3.61855
1570151_at,4.9298,5.19767,5.39571,5.22509,5.55674
1570152_at,3.91781,3.69283,3.71656,3.87441,3.73613
1570153_at,3.69654,4.06057,3.67427,3.86765,4.11498
1570155_at,4.2508,4.25452,4.20964,4.01965,4.28473
1570156_s_at,5.94445,5.69954,4.80921,5.93566,6.29847
1570158_at,4.40347,4.39284,4.23249,4.33048,4.31282
1570160_at,3.95847,3.93894,4.68794,4.09667,3.94131
1570162_at,3.80211,3.98978,3.83459,4.03825,3.87642
1570163_at,4.27782,4.17665,3.85214,4.175,4.0705
1570165_at,4.32912,4.78563,5.00582,4.14866,4.15734
1570166_a_at,7.84254,8.34022,8.66721,7.36238,7.381
1570167_at,5.54809,5.50027,5.0926,5.03759,5.33128
1570168_at,3.62485,3.98186,3.71504,3.67042,3.44498
1570169_at,5.54081,5.53272,5.14283,5.57954,5.79699
1570171_at,6.0639,5.42928,5.46765,5.26615,5.36893
1570173_at,4.20706,3.88214,3.98339,3.56617,3.66449
1570176_at,3.79369,3.55481,3.63119,3.6151,3.70999
1570177_at,4.78768,5.10566,5.18663,4.80941,4.76292
1570180_at,4.14331,4.34138,4.46096,4.40598,4.38106
1570181_a_at,3.68441,3.74819,3.92697,3.71555,4.14256
1570182_at,5.25223,5.37252,5.17786,5.48078,5.19625
1570183_at,3.5601,3.61735,3.37546,3.45624,3.3256
1570185_at,7.49652,7.75462,7.70928,7.38738,7.43139
1570186_at,4.85924,4.70708,4.85496,5.51591,4.94096
1570188_at,3.911,3.94735,4.3539,3.81614,4.0249
1570189_at,3.52614,3.80556,3.86276,3.66146,3.85572
1570190_at,4.43266,4.50569,4.61792,4.40328,4.48346
1570191_at,4.84645,5.04271,5.85682,4.93744,4.50722
1570192_at,5.83007,5.79146,5.92623,5.74157,5.58648
1570194_x_at,3.6535,3.63037,3.71835,3.67035,3.56804
1570196_at,3.67026,3.93705,3.92232,3.99667,3.92292
1570197_at,7.73197,7.62501,7.73629,6.57036,6.58617
1570198_x_at,7.32961,7.63427,7.98639,6.42527,6.46141
1570200_at,5.16398,4.94141,6.01319,4.90494,5.01596
1570202_a_at,4.06524,3.91799,4.09305,3.93228,4.00488
1570204_at,3.62017,3.68569,3.55999,3.84736,3.64521
1570205_at,3.47607,3.65248,3.70801,3.6998,3.49943
1570206_at,4.37488,4.16709,4.28387,4.11387,4.25624
1570207_at,3.6119,3.47952,3.45609,3.50823,3.59836
1570208_at,3.4359,3.35095,3.35254,3.28328,3.22911
1570210_x_at,6.92289,7.47708,8.91836,6.49835,6.55027
1570212_a_at,5.46526,5.41689,5.20035,5.28067,5.18038
1570213_at,3.20563,3.42274,3.52603,3.51826,3.33421
1570215_at,4.20956,4.30995,4.30258,4.11094,4.08648
1570219_at,4.93887,5.28031,5.09699,5.10421,5.04313
1570221_at,5.49945,5.25861,5.31696,5.25205,5.14044
1570222_at,3.40161,3.45264,3.55953,3.46177,3.39874
1570224_at,3.88858,4.19408,4.12693,3.87064,4.08782
1570225_at,4.92116,5.13218,4.88396,4.89587,4.81252
1570226_at,3.55408,3.56842,3.48967,3.58673,3.56673
1570227_at,4.93213,5.10795,4.87634,4.91001,4.961
1570228_at,3.55823,3.56534,3.31015,3.48561,3.55481
1570229_at,4.50633,4.50552,4.56986,4.25652,4.26694
1570230_at,5.24855,6.06662,5.41198,5.49747,5.32877
1570231_at,3.9799,4.07036,4.05491,4.02414,4.01629
1570233_at,3.36467,3.33478,3.30549,3.48275,3.30346
1570234_at,3.90712,3.85258,3.90095,3.84799,3.9822
1570235_at,3.5139,3.36833,3.42454,3.48084,3.48232
1570237_at,4.70567,4.39876,4.84212,4.41655,4.21622
1570238_at,4.9857,5.45072,5.22372,5.87097,5.41254
1570239_a_at,6.58562,6.72966,6.93653,6.11914,6.10564
1570241_at,6.48974,6.52445,6.40287,6.68018,6.86447
1570242_x_at,6.31749,6.55384,6.56955,6.24095,6.43585
1570243_at,6.88012,6.3338,6.13063,6.0959,6.1617
1570244_at,3.38004,3.30508,3.13264,3.45264,3.41772
1570246_at,3.38029,3.4727,3.41201,3.34818,3.67886
1570248_at,4.10699,4.47756,4.59686,4.20681,4.05884
1570249_x_at,5.07662,4.93652,5.20358,4.46931,4.45175
1570250_at,3.64513,3.73333,3.84344,3.85242,3.57159
1570251_at,4.74891,4.77793,4.74798,4.72903,4.81062
1570252_at,4.52056,4.51572,4.33451,4.4151,4.68486
1570253_a_at,4.17519,4.1551,4.08259,4.16522,4.17132
1570255_s_at,3.57444,3.37298,3.87266,3.31452,3.20563
1570257_x_at,5.61296,5.43751,5.72528,5.16434,5.04341
1570259_at,4.07121,4.42443,4.91987,3.83233,3.67042
1570261_at,3.54894,3.84582,3.67042,4.02132,3.53858
1570262_at,4.93213,4.84685,5.1257,4.74054,4.99514
1570263_at,4.15147,4.05392,4.32473,4.24356,4.06819
1570264_at,5.34643,4.67197,4.99201,4.2756,4.15419
1570266_x_at,8.79199,9.35388,9.37194,8.04572,8.24822
1570267_at,4.56853,4.58111,4.55189,4.52038,4.66157
1570268_at,3.55811,3.33767,3.56023,3.67396,3.599
1570269_at,3.78961,3.6041,4.06227,3.8896,3.80521
1570270_at,4.67392,4.48655,4.72977,4.78592,4.60844
1570271_at,3.86964,3.71196,3.95701,3.83803,3.96556
1570272_at,4.32885,4.59119,4.59916,4.37672,4.45074
1570273_at,3.71236,4.08204,3.64353,4.00468,3.81876
1570274_at,4.79938,4.83842,4.66961,4.52911,4.39236
1570276_a_at,5.06953,5.02415,5.04386,5.0688,5.04915
1570279_at,4.72265,4.43682,4.49106,4.91423,4.71886
1570281_at,5.75602,6.43411,6.08226,5.64598,5.79515
1570282_at,5.4211,5.62392,5.23172,5.55369,5.38216
1570283_at,4.61235,4.82993,4.93977,4.78429,4.61678
1570284_x_at,3.7322,3.98978,3.81411,3.74538,3.82928
1570285_at,4.93213,5.00478,4.89796,5.05182,5.45324
1570289_at,3.97047,3.85523,3.90685,3.99825,4.08204
1570290_at,3.97644,3.76768,3.78754,3.63665,3.78211
1570291_at,4.0541,3.78139,3.99329,3.95939,3.82033
1570292_at,4.01235,4.31607,4.49566,4.02595,4.05846
1570293_at,4.67683,4.95236,4.76064,4.13584,4.13299
1570295_at,5.81775,5.80534,5.91556,5.49411,5.64386
1570296_at,4.12287,3.97614,4.38226,3.92335,3.69321
1570297_at,4.39619,4.61866,5.12872,4.67032,4.71956
1570298_at,3.9758,3.89771,3.74439,3.95893,3.90144
1570299_at,5.04865,5.09017,5.72037,4.27009,4.30086
1570300_at,3.70028,3.82128,3.89429,3.68107,3.6118
1570301_at,4.40047,4.67018,4.62175,4.6338,5.35442
1570302_at,3.95137,3.81571,3.74731,3.79914,3.60549
1570303_at,3.84807,3.96951,4.09249,3.77182,3.81401
1570306_at,3.6572,3.69894,3.56065,3.80378,3.82307
1570307_s_at,5.55369,5.34544,5.49856,5.37201,5.33167
1570308_at,3.56662,3.52627,3.58409,3.42541,3.71395
1570314_at,4.29554,4.23282,4.65231,4.15586,4.07286
1570315_at,6.57212,6.58148,6.5555,6.67496,6.53037
1570316_at,3.99943,3.78762,3.97562,3.88272,3.71311
1570318_at,4.55477,4.21552,4.11606,4.37761,4.1251
1570320_at,3.7791,3.96795,4.4757,3.89047,4.09956
1570326_at,3.89066,4.04491,4.06349,4.14069,3.9863
1570327_at,4.10293,4.39317,4.15107,4.28948,3.9158
1570328_s_at,6.11025,6.21635,5.96314,6.11117,6.18073
1570329_at,4.43992,4.72499,4.66477,4.74074,4.49126
1570330_at,7.02798,7.06806,7.15407,6.86342,6.85024
1570331_at,4.51485,4.65353,4.41075,4.57426,4.48014
1570332_at,3.71196,3.80783,3.77835,3.72502,3.34106
1570335_at,4.88596,5.47966,6.27723,4.22403,4.51853
1570336_at,5.41893,5.13281,5.25297,5.64219,5.65155
1570337_at,4.31368,4.08808,4.27923,4.1724,4.13802
1570338_at,5.47036,5.1703,5.3232,5.20339,5.02844
1570339_x_at,5.07866,4.75786,4.65138,4.76638,4.42689
1570342_at,3.86729,3.71431,3.76625,3.80987,3.84316
1570344_at,4.54783,4.85326,4.69575,4.77155,4.7637
1570345_at,3.64432,3.94276,3.56512,3.55695,3.58343
1570347_at,6.17654,6.16267,6.47294,5.89783,5.85476
1570349_at,5.05201,4.9925,4.96242,4.98322,5.29866
1570350_at,4.77546,5.04631,4.9161,6.24921,5.18216
1570351_at,4.42223,4.46797,4.75629,4.13206,4.10081
1570352_at,3.4886,3.37806,3.61015,3.36751,3.45249
1570354_s_at,3.70894,3.76923,3.87642,3.60939,3.5279
1570355_a_at,3.86633,3.70509,3.66197,3.69957,3.71449
1570357_at,4.44012,4.48144,4.28975,4.38663,4.34542
1570359_at,3.71946,3.65004,3.85339,3.55512,3.63526
1570360_s_at,4.31368,4.25111,4.64773,4.69606,4.49902
1570361_a_at,4.48944,4.42029,4.19505,4.39666,4.40654
1570362_at,7.35791,8.00898,7.61969,7.34539,7.15641
1570364_at,4.72499,4.19977,4.19993,4.49548,4.41989
1570366_x_at,4.22178,4.23769,4.24452,4.23554,4.44362
1570371_a_at,5.89619,6.10653,5.71146,5.46908,5.62376
1570372_at,4.68738,4.61559,4.47035,4.91325,4.98785
1570373_at,4.08742,4.24827,4.04823,4.85689,4.89785
1570375_at,5.88451,5.98217,6.50193,6.00248,6.34786
1570376_at,5.72614,5.51035,6.03805,5.86583,5.87914
1570382_at,5.4341,5.23837,5.41853,5.45027,5.31776
1570383_at,4.15388,4.05603,4.11369,3.99237,3.87766
1570384_at,3.55317,3.55671,3.74791,3.59588,3.74133
1570385_at,4.3991,4.15051,4.14895,4.37363,4.1303
1570388_a_at,4.13859,4.56345,4.36777,4.0582,4.09107
1570391_at,3.55215,3.62564,3.62697,3.44865,3.49839
1570393_at,4.09873,3.86393,3.9944,3.83786,3.85572
1570394_at,3.77883,3.78789,3.72385,3.91279,3.96347
1570395_a_at,3.69894,3.87013,3.83258,3.73631,3.51181
1570396_at,3.83188,3.91809,3.85268,3.96834,4.00584
1570397_x_at,3.67806,3.84149,3.91627,3.95114,3.77883
1570398_at,3.6306,3.55648,3.41954,3.89467,3.67183
1570402_at,7.44538,7.44697,6.95522,6.98774,6.7242
1570405_at,6.10894,6.20412,6.27248,6.38244,5.88368
1570408_at,4.07111,4.06887,4.15332,4.01655,4.10177
1570409_x_at,4.30151,3.98574,3.99264,3.94812,4.12888
1570410_at,6.66908,6.83452,7.2386,6.21091,6.58183
1570411_at,3.70894,3.83576,3.78901,3.87433,3.7644
1570412_at,4.00326,3.93887,4.02315,3.84112,4.09613
1570414_x_at,5.57927,6.01077,6.52319,5.69807,5.39628
1570415_at,3.72273,3.6447,3.83333,3.49679,3.72694
1570420_at,7.02939,7.38377,6.72639,6.81624,6.89876
1570422_at,3.45249,3.40574,3.42157,3.5297,3.60224
1570423_at,3.4937,3.44535,3.61386,3.31211,3.46653
1570424_at,4.28379,4.23761,4.27655,4.24329,4.53183
1570425_s_at,4.29334,4.6793,3.92113,4.11397,3.98002
1570430_at,5.65125,4.44824,5.0833,4.24663,4.39245
1570432_at,5.13615,5.4116,5.74362,5.09375,5.49747
1570433_at,4.51166,4.35107,4.33558,4.75441,4.5464
1570439_at,4.27712,4.41673,4.42281,3.91154,4.22577
1570441_at,3.93416,4.25214,4.79326,3.77262,3.62794
1570444_at,4.31368,4.02159,3.99788,4.01881,4.4278
1570445_a_at,4.89538,4.25553,4.50877,4.4266,4.35929
1570447_at,4.25058,4.42223,4.34914,4.75307,4.66917
1570448_at,4.10792,3.74511,3.9651,3.65194,3.94561
1570450_at,3.84883,4.06943,4.18655,4.18451,4.27827
1570451_at,4.93213,5.35105,5.15562,4.6723,4.5201
1570452_at,3.33541,3.22692,3.5245,3.33102,3.50823
1570454_at,4.43615,4.48944,4.20821,4.34559,4.23266
1570465_at,3.71291,4.10775,3.54894,3.66656,3.89762
1570469_at,3.4721,3.49901,3.7584,3.52045,3.80095
1570470_at,3.90666,4.05846,3.61703,3.74722,3.71706
1570471_at,4.03752,3.90221,3.97026,4.10609,3.9256
1570473_at,3.63411,3.6759,4.00964,3.46221,3.62393
1570474_s_at,4.3589,4.19887,4.18379,4.042,3.99207
1570476_at,4.24573,4.11358,4.23133,4.3282,4.19818
1570479_at,5.6973,5.77201,6.24607,5.49403,5.40162
1570480_s_at,4.98293,4.38142,4.34396,4.60556,4.51468
1570482_at,5.71178,5.24637,5.58062,4.44688,4.88693
1570483_at,6.11308,6.86471,6.70158,6.29989,6.05729
1570484_at,4.29088,4.19932,4.38044,4.24722,4.39786
1570486_at,3.9822,3.99367,3.78335,3.81036,3.82288
1570488_at,4.05992,3.74407,3.85489,3.44498,3.61983
1570490_at,5.03361,4.76134,4.74588,4.6198,4.445
1570491_at,3.61072,3.65217,3.53812,3.59256,3.49498
1570496_at,4.65805,4.78429,5.51702,4.7323,4.78191
1570503_at,4.07837,4.07277,4.23181,4.20155,4.04426
1570505_at,4.3181,4.23377,4.47597,4.46179,4.8483
1570506_at,3.75259,3.8073,3.46289,3.52894,3.853
1570507_at,4.88047,4.66824,5.13966,4.1919,4.05673
1570511_at,4.94057,5.16349,6.11778,5.11846,5.00119
1570515_a_at,3.71904,3.97134,4.3024,3.96624,4.08393
1570516_s_at,4.2853,4.27586,4.00244,4.33996,4.15977
1570517_at,3.7956,3.72848,4.18715,3.55671,3.61268
1570523_s_at,5.02351,5.81861,4.83117,5.78748,5.20887
1570528_at,3.9158,3.81563,3.81204,3.92899,4.00895
1570529_at,4.86442,4.87914,4.5456,4.67617,4.78343
1570531_at,6.13114,5.69465,5.95857,5.82968,5.81389
1570533_at,4.24194,4.10071,4.14504,4.25386,4.19278
1570534_a_at,3.74058,3.73668,3.9047,4.21332,3.79074
1570536_at,4.41462,4.69839,4.07899,4.70517,4.62033
1570537_a_at,4.00575,4.09062,3.93613,4.07964,3.86624
1570541_s_at,5.09493,5.16208,5.07136,5.52973,5.43045
1570542_a_at,5.1546,5.37859,5.08308,5.50446,5.54317
1570546_a_at,4.30258,4.38801,4.20106,4.39936,4.20938
1570552_at,4.4758,4.4202,4.3052,4.48721,5.14044
1570561_at,3.62262,3.69894,3.5672,3.69088,3.66715
1570566_at,4.13965,4.16027,4.64344,4.01956,3.75627
1570567_at,4.67892,4.75598,4.71484,5.17569,5.37325
1570568_at,5.70596,5.99655,5.41361,5.43474,5.52512
1570569_at,7.1863,7.36481,6.88291,7.04083,6.89751
1570571_at,5.2612,5.00923,5.58007,4.12342,4.35715
1570572_at,3.89825,3.85419,3.66335,3.78882,3.71056
1570574_at,3.97896,4.07719,4.05499,4.41016,4.08987
1570575_at,3.76098,3.5942,3.87198,3.84149,3.68405
1570578_at,3.63359,3.54591,3.51323,3.53417,3.86525
1570579_at,3.73885,3.75315,3.90666,3.75423,3.84863
1570584_at,3.62853,3.59457,3.57948,3.73508,3.84923
1570585_at,5.95613,5.54734,5.83362,5.7785,5.55731
1570587_at,4.06681,4.55002,4.22108,4.14069,4.34577
1570588_at,6.30221,7.11533,5.72037,6.50796,6.16428
1570592_a_at,4.30593,4.43893,4.08047,4.22541,4.19077
1570593_at,4.06752,3.94479,4.07868,4.01061,3.7519
1570594_at,3.83095,3.9055,3.62697,4.15649,4.02881
1570596_at,3.5786,3.95313,3.70069,3.87527,3.83394
1570597_at,3.74624,3.78198,3.90041,3.70913,3.76579
1570600_at,5.58207,5.6073,5.55899,5.77116,5.25744
1570601_at,5.10497,5.17429,4.86233,5.23449,5.47116
1570607_at,7.57054,7.47107,7.53963,6.96097,6.69632
1570618_at,3.56297,3.76961,3.79748,3.53139,3.70014
1570621_at,3.72281,3.70933,3.72211,3.68235,3.57099
1570622_at,3.362,3.38321,3.82983,3.57958,3.23714
1570623_at,3.38542,3.6628,3.42378,4.07426,4.02193
1570624_at,4.85018,4.82462,5.0698,4.95318,4.95402
1570625_at,5.12815,5.19834,4.8309,5.30746,5.51204
1570627_at,5.49173,5.10551,5.31443,5.25485,5.13351
1570628_at,3.73412,3.67205,4.14837,3.5947,3.68128
1570629_at,3.51687,3.81422,3.77588,3.5908,3.60146
1570630_at,4.47124,4.84004,4.78277,4.90591,4.75498
1570631_at,5.67164,5.57737,5.40427,5.51432,5.35244
1570632_at,3.92872,3.802,3.89871,3.74567,3.80756
1570633_at,3.38612,3.43716,3.4455,3.42843,3.42664
1570635_at,4.17696,4.3497,4.35591,4.33996,4.19763
1570639_at,4.03405,4.01973,4.17805,3.80635,3.83633
1570644_at,4.75874,4.83379,4.79611,4.62679,4.61722
1570645_at,3.82764,3.75113,4.00954,3.98019,4.07508
1570650_at,4.42473,4.16709,4.14925,4.26926,4.0356
1570651_at,6.0345,6.06717,5.98874,5.75615,5.60968
1570653_at,4.17087,4.22913,4.26127,4.21824,4.20394
1598_g_at,10.5732,10.738,11.765,10.4239,11.1213
160020_at,8.43963,8.97207,9.7452,8.46947,9.06468
1729_at,9.43484,10.5208,9.77431,10.0321,9.41336
1773_at,6.42798,6.66153,5.91447,5.78044,5.82815
177_at,6.20432,5.68377,5.44842,5.72111,5.76548
179_at,9.10389,9.51523,9.47166,8.48774,8.44481
1861_at,8.00733,8.13095,6.75194,7.77168,7.89676
200000_s_at,10.5533,10.8673,10.7154,11.4155,10.5912
200001_at,11.5348,12.1728,11.6525,11.174,10.9951
200002_at,12.4756,12.4191,13.1495,12.7971,12.741
200003_s_at,13.2913,13.2948,13.7418,13.5033,13.8719
200004_at,12.5809,13.113,12.9181,12.6867,13.0067
200005_at,10.6478,10.917,11.4143,11.5833,11.0791
200006_at,12.6319,13.4896,12.488,13.4525,13.073
200007_at,12.8075,12.488,12.6022,12.8586,12.7675
200008_s_at,10.2304,10.5136,10.6279,9.1339,9.36917
200009_at,11.9321,12.3379,12.3095,12.0476,11.7573
200010_at,12.7704,13.6181,13.716,13.7079,13.4174
200011_s_at,11.4133,11.5465,10.9335,10.9377,11.2683
200012_x_at,12.9216,12.9402,13.8152,13.8069,13.4947
200013_at,13.0453,13.3135,13.3815,13.3745,13.252
200014_s_at,10.9921,11.293,11.0126,11.3262,11.3889
200015_s_at,11.9681,12.1865,12.3728,12.0677,12.15
200016_x_at,13.3699,13.3779,13.5697,13.4565,13.4289
200017_at,13.5111,12.9181,13.7586,13.5577,13.5615
200018_at,13.8603,13.9404,13.9314,13.8766,13.7251
200019_s_at,13.4289,12.9764,13.1248,13.0887,13.4212
200020_at,9.99634,10.3005,10.0332,10.4859,10.8369
200021_at,13.9449,13.9772,13.7451,13.5537,13.6822
200022_at,12.9077,12.4982,13.2174,12.7319,13.2332
200023_s_at,10.8561,11.2986,12.1275,11.9142,11.9185
200024_at,12.5325,12.4169,13.2713,13.5369,13.1011
200025_s_at,13.2873,13.6636,13.6553,13.6512,13.8361
200026_at,13.7418,13.5074,13.8481,13.8023,13.6996
200027_at,12.15,10.7908,11.5566,11.218,11.4905
200028_s_at,10.0076,10.7859,10.4475,10.9014,10.9411
200029_at,13.4441,13.5492,13.4896,13.5894,13.4086
200030_s_at,12.3308,12.4216,12.6454,12.9113,13.026
200031_s_at,13.9363,13.7251,14.0479,14.0831,14.148
200032_s_at,13.6096,13.8319,13.9772,13.6347,13.716
200033_at,12.4578,13.0887,13.1324,12.7645,12.6597
200034_s_at,13.113,12.7901,13.6347,13.1825,13.3896
200035_at,9.76105,10.1963,10.2047,9.96778,10.0527
200036_s_at,12.0662,11.905,12.9723,12.48,12.1906
200037_s_at,10.7165,11.5205,11.6216,11.9831,12.53
200038_s_at,12.6656,12.0183,13.5369,13.2713,13.2253
200039_s_at,10.8708,11.7548,10.6131,11.853,11.8913
200040_at,10.8407,11.2958,11.306,11.0866,11.0461
200041_s_at,11.435,11.9713,12.4904,10.5974,11.1748
200042_at,10.2129,10.2929,10.0447,11.0025,10.324
200043_at,12.293,12.496,11.9733,12.4982,12.6895
200044_at,9.87639,10.5412,9.67543,10.7369,10.896
200045_at,9.34457,9.4428,9.63879,10.185,10.2093
200046_at,10.6378,11.1472,10.5027,11.0307,11.6452
200047_s_at,10.8666,11.7031,11.0721,11.2896,11.8341
200048_s_at,12.7809,12.004,11.8646,12.787,12.1559
200049_at,8.6086,9.28612,8.47616,8.66999,8.87507
200050_at,9.85604,9.56133,10.2595,10.3772,10.6904
200051_at,8.37692,8.63496,8.2809,7.80808,8.57488
200052_s_at,9.70436,10.2855,9.43382,10.9082,10.9523
200053_at,10.0848,10.0973,10.2279,10.1198,9.71343
200054_at,8.41013,8.21511,7.91914,8.70268,8.36064
200055_at,11.6345,11.8793,11.0564,12.0373,11.9863
200056_s_at,9.15967,9.22477,8.69138,9.81866,9.72316
200057_s_at,11.6239,12.2991,12.4601,12.1366,12.2672
200058_s_at,10.5801,11.1777,11.1757,11.3597,11.2666
